ensembl_gene_id	mgi_symbol	gene_biotype	description	PFC.P.Value_PFC_FENT	PFC.logFC_PFC_FENT	AMY.P.Value_AMY_FENT	AMY.logFC_AMY_FENT	INPUT.P.Value_INPUT_FENT	INPUT.logFC_INPUT_FENT	NAC.P.Value_NAC_FENT	NAC.logFC_NAC_FENT	cell_type	avg_logFC	p_val	p_val_adj	de_family	de_method	de_type
ENSMUSG00000000632	Sez6	protein_coding	seizure related gene 6 [Source:MGI Symbol;Acc:MGI:104745]	0.46189938644753	-0.0796700176411997	0.0746516620059308	0.196855622529651	0.830188557544471	0.0209031271194453	0.609776516718586	0.0552038056197293	16	1.60232681353589	0.0407322576158186	1	pseudobulk	edgeR	LRT
ENSMUSG00000000766	Oprm1	protein_coding	opioid receptor, mu 1 [Source:MGI Symbol;Acc:MGI:97441]	0.00470960569256752	-0.322197678970265	0.0775798679660052	-0.198700788596268	0.431184834995001	-0.0784306712138068	0.133920482968539	0.166714080553968	16	-1.90679710017617	0.00684689221500712	1	pseudobulk	edgeR	LRT
ENSMUSG00000001175	Calm1	protein_coding	calmodulin 1 [Source:MGI Symbol;Acc:MGI:88251]	0.0508901814542876	-0.144341888659564	0.461524615246829	0.0541392261019347	0.803699732503266	-0.0163129080003825	0.35382641597633	0.0676922187726579	16	0.876723199233027	0.0334717937789583	1	pseudobulk	edgeR	LRT
ENSMUSG00000001323	Srr	protein_coding	serine racemase [Source:MGI Symbol;Acc:MGI:1351636]	0.0901358621599658	-0.131878676577587	0.509744462559408	-0.0512014895800528	0.206626478914889	0.0881637902020818	0.250727371595556	0.0887938527906336	16	0.908452807183225	0.0390678788669278	1	pseudobulk	edgeR	LRT
ENSMUSG00000001333	Sync	protein_coding	syncoilin [Source:MGI Symbol;Acc:MGI:1916078]	0.0234439421095286	0.354156493790107	0.273051908229276	0.169868207460107	0.72464075901546	0.0486081214354653	0.121165742614785	-0.239412126534595	16	2.47554110905713	0.0430035446736692	1	pseudobulk	edgeR	LRT
ENSMUSG00000001542	Ell2	protein_coding	elongation factor for RNA polymerase II 2 [Source:MGI Symbol;Acc:MGI:2183438]	0.371501810789377	0.0855798395386791	0.240026655589604	-0.113743446022389	0.631556537872558	-0.0413208211952318	0.0332860491971322	-0.20710762813971	16	1.66100730388977	0.0107519293842545	1	pseudobulk	edgeR	LRT
ENSMUSG00000002014	Ssr4	protein_coding	signal sequence receptor, delta [Source:MGI Symbol;Acc:MGI:1099464]	0.934215663591587	-0.0100862865820366	0.661514286029186	-0.0539938089964789	0.729151693306008	0.0381815157141623	0.913789472006213	-0.0132291780256706	16	-1.2727698503073	0.0318686952066532	1	pseudobulk	edgeR	LRT
ENSMUSG00000002017	Fam98a	protein_coding	family with sequence similarity 98, member A [Source:MGI Symbol;Acc:MGI:1919972]	0.482750549189576	0.0801619766523711	0.881881669858479	0.0170789176762562	0.961284495646974	0.00499012741819516	0.0666041882240721	-0.212070811797959	16	-1.09042050266089	0.0410896264099941	1	pseudobulk	edgeR	LRT
ENSMUSG00000002227	Mov10	protein_coding	Mov10 RISC complex RNA helicase [Source:MGI Symbol;Acc:MGI:97054]	0.757506014053077	-0.048233925564634	0.718136311381843	-0.0568717752332519	0.105438015152571	0.230590747815433	0.931541191020577	0.0134151908318296	16	-2.06709749011549	0.00760355019637117	1	pseudobulk	edgeR	LRT
ENSMUSG00000002393	Nr2f6	protein_coding	nuclear receptor subfamily 2, group F, member 6 [Source:MGI Symbol;Acc:MGI:1352453]	0.720603070747915	0.0323469399232659	0.560864013702649	0.0530885396002883	0.792380671868579	-0.0214673295826699	0.667955707442921	-0.0388048955593159	16	3.94170334371417	0.0375155851775314	1	pseudobulk	edgeR	LRT
ENSMUSG00000002409	Dyrk1b	protein_coding	dual-specificity tyrosine phosphorylation regulated kinase 1b [Source:MGI Symbol;Acc:MGI:1330302]	0.0906473449562534	0.135693677953201	0.267047629918883	-0.0891412882199418	0.228297631579313	-0.0866260628248385	0.345394351527974	-0.0750397541158891	16	-2.40800291378564	0.00633541589778064	1	pseudobulk	edgeR	LRT
ENSMUSG00000002489	Tiam1	protein_coding	T cell lymphoma invasion and metastasis 1 [Source:MGI Symbol;Acc:MGI:103306]	0.862281065265665	0.0182379771565397	0.055957057290398	-0.205791776231962	0.802323306983463	-0.0237430475160738	0.76890612698468	0.0308967795835606	16	-0.773811086107637	0.0456533995226442	1	pseudobulk	edgeR	LRT
ENSMUSG00000003559	As3mt	protein_coding	arsenite methyltransferase [Source:MGI Symbol;Acc:MGI:1929882]	0.93299904936712	-0.0079595907200749	0.334091635983024	-0.0925814984189754	0.0325017267529778	-0.186170217863716	0.840210691852477	0.019091599165842	16	1.64812980324991	0.0329988924146696	1	pseudobulk	edgeR	LRT
ENSMUSG00000003848	Nob1	protein_coding	NIN1/RPN12 binding protein 1 homolog [Source:MGI Symbol;Acc:MGI:1914869]	0.222946997373303	-0.125510400899452	0.174404760573786	0.141268046549143	0.172793076700054	0.126835741768556	0.885043200832366	0.0147973727228929	16	1.68682542910938	0.0256289779171767	1	pseudobulk	edgeR	LRT
ENSMUSG00000004127	Trmt10a	protein_coding	tRNA methyltransferase 10A [Source:MGI Symbol;Acc:MGI:1920421]	0.213269039637766	0.135995561157358	0.593686271065673	0.0584715228672397	0.750219893796801	-0.0311832247320891	0.586288176981608	0.0591502854041996	16	1.82576929890635	0.0273938749148523	1	pseudobulk	edgeR	LRT
ENSMUSG00000004285	Atp6v1f	protein_coding	ATPase, H+ transporting, lysosomal V1 subunit F [Source:MGI Symbol;Acc:MGI:1913394]	0.266377092821658	-0.103460238235136	0.572229516733511	0.0528107385680765	0.332406632943494	-0.0812800552172583	0.983474259680335	-0.00191808226696022	16	2.06137434261098	0.0361053660058226	1	pseudobulk	edgeR	LRT
ENSMUSG00000004500	Zfp324	protein_coding	zinc finger protein 324 [Source:MGI Symbol;Acc:MGI:2444641]	0.724955904144914	0.0432624541906155	0.19112156346102	-0.163189909061779	0.648936627618768	0.050506848689337	0.0722226707555953	-0.22398209720097	16	2.44450517980376	0.0456341668220256	1	pseudobulk	edgeR	LRT
ENSMUSG00000004931	Apba3	protein_coding	amyloid beta precursor protein binding family A member 3 [Source:MGI Symbol;Acc:MGI:1888527]	0.760114135728342	-0.0455233993126438	0.561705096642288	0.0873416463431897	0.530622212385418	0.0844337592055062	0.629259938684087	0.0720211149053522	16	-1.93768470951728	0.0374793371181529	1	pseudobulk	edgeR	LRT
ENSMUSG00000005034	Prkacb	protein_coding	protein kinase, cAMP dependent, catalytic, beta [Source:MGI Symbol;Acc:MGI:97594]	0.169254615494789	-0.121050091149606	0.778335741696654	0.0248065531443276	0.174588343790924	-0.107812962098889	0.407932154085456	0.07250313511142	16	0.939855850050372	0.0167412094205107	1	pseudobulk	edgeR	LRT
ENSMUSG00000005148	Klf5	protein_coding	Kruppel-like transcription factor 5 [Source:MGI Symbol;Acc:MGI:1338056]	0.905873249246333	-0.0243400576861004	0.984203949082082	-0.00410959480717099	0.284832064719882	0.199526792279517	0.188463786802457	0.272687386007922	16	4.59010284297804	0.0101333629866133	1	pseudobulk	edgeR	LRT
ENSMUSG00000005198	Polr2a	protein_coding	polymerase (RNA) II (DNA directed) polypeptide A [Source:MGI Symbol;Acc:MGI:98086]	0.597679008629769	0.0361158135504209	0.821182526119276	-0.0155834488441209	0.825463029566746	0.0135989363783944	0.26048497871744	0.0773286512895441	16	-1.31989365682284	0.0324603448225576	1	pseudobulk	edgeR	LRT
ENSMUSG00000005442	Cic	protein_coding	capicua transcriptional repressor [Source:MGI Symbol;Acc:MGI:1918972]	0.544033200942318	-0.033557413173197	0.0504561691716092	-0.11071743429246	0.49699637242548	-0.0338980605607251	0.0414702233973397	-0.114595626929275	16	1.62220188745174	0.0323160433780494	1	pseudobulk	edgeR	LRT
ENSMUSG00000005505	Kbtbd4	protein_coding	kelch repeat and BTB (POZ) domain containing 4 [Source:MGI Symbol;Acc:MGI:1914386]	0.533887194255354	-0.0479064217196923	0.413268654012526	-0.0636135446728843	0.843437427654392	-0.0136982385564413	0.603678670011245	0.0399572198893159	16	3.94170334371417	0.0375155851775314	1	pseudobulk	edgeR	LRT
ENSMUSG00000005533	Igf1r	protein_coding	insulin-like growth factor I receptor [Source:MGI Symbol;Acc:MGI:96433]	0.645094103004661	0.0252484866958129	0.0336952673325308	-0.119565497412299	0.0403961063380952	-0.103078707150252	0.978764607231304	-0.00145782676024186	16	0.834415099883572	0.025647291256594	1	pseudobulk	edgeR	LRT
ENSMUSG00000005667	Mthfd2	protein_coding	methylenetetrahydrofolate dehydrogenase (NAD+ dependent), methenyltetrahydrofolate cyclohydrolase [Source:MGI Symbol;Acc:MGI:1338850]	0.679418433170105	0.0416594731170954	0.0194044154646813	0.243063327581289	0.329840472230461	-0.0888940797903106	0.213797933229894	0.12605507975659	16	-2.36576026414724	0.0215430947036987	1	pseudobulk	edgeR	LRT
ENSMUSG00000005803	Sqor	protein_coding	sulfide quinone oxidoreductase [Source:MGI Symbol;Acc:MGI:1929899]	0.250382005594466	0.137565448033156	0.902200321622825	0.0147491532290003	0.353703697390163	0.099920934142707	0.964288361137463	-0.0053286719849186	16	3.87819521925641	0.0406436888374902	1	pseudobulk	edgeR	LRT
ENSMUSG00000005823	Gpr108	protein_coding	G protein-coupled receptor 108 [Source:MGI Symbol;Acc:MGI:1925558]	0.836639643453076	-0.0200053075123428	0.251619994025061	0.112772505862759	0.55161999082212	0.0521672910240183	0.649638668508132	0.0441041315595672	16	-1.43173748709177	0.0335763880169041	1	pseudobulk	edgeR	LRT
ENSMUSG00000005958	Ephb3	protein_coding	Eph receptor B3 [Source:MGI Symbol;Acc:MGI:104770]	0.797164456981582	0.059106161667368	0.748822341531576	0.074267043115912	0.843677513431273	-0.0408979644034722	0.126917963742513	-0.354402399921295	16	3.87819521925641	0.0406436888374902	1	pseudobulk	edgeR	LRT
ENSMUSG00000006134	Crkl	protein_coding	v-crk avian sarcoma virus CT10 oncogene homolog-like [Source:MGI Symbol;Acc:MGI:104686]	0.413770841091238	-0.039347377609432	0.740625469113855	0.0160336308151066	0.515312938120135	-0.0282226367809284	0.287100880442844	0.051351140075008	16	-1.59945120056175	0.0227746109054056	1	pseudobulk	edgeR	LRT
ENSMUSG00000006154	Eps8l1	protein_coding	EPS8-like 1 [Source:MGI Symbol;Acc:MGI:1914675]	0.137889479308559	0.295573288770488	0.734310617510049	-0.067582852684837	0.585067124554103	0.0973196658961115	0.984243005902314	0.00389789022254416	16	-2.52060631018851	0.0129583880623435	1	pseudobulk	edgeR	LRT
ENSMUSG00000006932	Ctnnb1	protein_coding	catenin beta 1 [Source:MGI Symbol;Acc:MGI:88276]	0.430533596583146	0.0466420641224925	0.89403352986164	-0.00792774619728798	0.489060473346589	0.0368988661705445	0.176058740645927	0.0804673148417785	16	1.35838649037579	0.0202919225560867	1	pseudobulk	edgeR	LRT
ENSMUSG00000007594	Hapln4	protein_coding	hyaluronan and proteoglycan link protein 4 [Source:MGI Symbol;Acc:MGI:2679531]	0.454602598137075	-0.116035803788606	0.307585402250959	0.159989747299721	0.814769262018913	-0.0327210407098062	0.480305127044162	-0.109497554306826	16	4.3575743635858	0.0181729640046128	1	pseudobulk	edgeR	LRT
ENSMUSG00000007812	Zfp655	protein_coding	zinc finger protein 655 [Source:MGI Symbol;Acc:MGI:1919861]	0.786056905489908	-0.0200310604369172	0.328810694473718	-0.0729429877946743	0.131839242591222	-0.10124191368509	0.641381710730139	-0.0343931128690924	16	1.67377640422356	0.0433234129565339	1	pseudobulk	edgeR	LRT
ENSMUSG00000007837	Prrg2	protein_coding	proline-rich Gla (G-carboxyglutamic acid) polypeptide 2 [Source:MGI Symbol;Acc:MGI:1929596]	0.196304672511074	0.268955662672528	0.618706213255602	-0.103837539820017	0.500624196494853	0.125795769433634	0.798648151822237	0.0527376143784742	16	-3.86151518292041	0.0338623165878265	1	pseudobulk	edgeR	LRT
ENSMUSG00000008435	Rdh13	protein_coding	retinol dehydrogenase 13 (all-trans and 9-cis) [Source:MGI Symbol;Acc:MGI:1918732]	0.370652290285649	0.0604305602046926	0.0632919757276324	0.127847529670136	0.633004233984721	0.0290019750297281	0.777369837778507	-0.01902765242773	16	3.02267430567668	0.00888078306116339	1	pseudobulk	edgeR	LRT
ENSMUSG00000009216	Fam163b	protein_coding	family with sequence similarity 163, member B [Source:MGI Symbol;Acc:MGI:1926106]	0.901152018199509	0.0124830666183389	0.357871022304732	0.0935128088218269	0.512730876526178	-0.0594431108007742	0.249238847722879	0.116444441093581	16	2.74183024422426	0.0237085271398696	1	pseudobulk	edgeR	LRT
ENSMUSG00000009551	6330409D20Rik	lncRNA	RIKEN cDNA 6330409D20 gene [Source:MGI Symbol;Acc:MGI:1917980]	0.0948113081951355	-0.147464572327834	0.79289332240206	-0.0231038360324733	0.449431207332678	0.0596572412247711	0.801938790124667	-0.0218875512393759	16	-4.27626143217487	0.0148722980440723	1	pseudobulk	edgeR	LRT
ENSMUSG00000010021	Kif19a	protein_coding	kinesin family member 19A [Source:MGI Symbol;Acc:MGI:2447024]	0.0378175417244454	-0.389916229972988	0.425204446552387	-0.148632644862278	0.0779920748894206	-0.296924460757086	0.56812159205575	-0.105366938679829	16	-3.87878363290224	0.033145926175455	1	pseudobulk	edgeR	LRT
