ensembl_gene_id	mgi_symbol	gene_biotype	description	PFC.P.Value_PFC_FENT	PFC.logFC_PFC_FENT	AMY.P.Value_AMY_FENT	AMY.logFC_AMY_FENT	INPUT.P.Value_INPUT_FENT	INPUT.logFC_INPUT_FENT	NAC.P.Value_NAC_FENT	NAC.logFC_NAC_FENT	cell_type	avg_logFC	p_val	p_val_adj	de_family	de_method	de_type
ENSMUSG00000000214	Th	protein_coding	tyrosine hydroxylase [Source:MGI Symbol;Acc:MGI:98735]	0.754843564365306	0.116816924282991	0.0577173174189133	0.726715709270314	0.25830554475205	0.38334499626062	0.0637019694947408	0.703595688869183	18	1.77724423514603	0.033388480844434	1	pseudobulk	edgeR	LRT
ENSMUSG00000000295	Hddc2	protein_coding	HD domain containing 2 [Source:MGI Symbol;Acc:MGI:1916942]	0.0718421845217942	-0.193350240988925	0.535041585248163	0.0663815744639324	0.733765227461851	-0.0325169886973886	0.203005138065874	-0.135797453188544	18	-2.52258562140569	0.0375048617160976	1	pseudobulk	edgeR	LRT
ENSMUSG00000000581	C1d	protein_coding	C1D nuclear receptor co-repressor [Source:MGI Symbol;Acc:MGI:1927354]	0.637241880779718	0.0579965920807681	0.703336306021312	0.0472166237340992	0.563972767870459	-0.0640328875918945	0.124542072018911	-0.190629429093573	18	3.9482209123675	0.0335061784786674	1	pseudobulk	edgeR	LRT
ENSMUSG00000000743	Chmp1a	protein_coding	charged multivesicular body protein 1A [Source:MGI Symbol;Acc:MGI:1920159]	0.00971817082249129	-0.170363220733747	0.136585573540951	0.0970347463094043	0.191869720082146	0.0759229501074272	0.770330846244417	-0.0187010126934424	18	-4.52618586840961	0.0103096117926638	1	pseudobulk	edgeR	LRT
ENSMUSG00000000766	Oprm1	protein_coding	opioid receptor, mu 1 [Source:MGI Symbol;Acc:MGI:97441]	0.00470960569256752	-0.322197678970265	0.0775798679660052	-0.198700788596268	0.431184834995001	-0.0784306712138068	0.133920482968539	0.166714080553968	18	1.7471669139788	0.0426983776326797	1	pseudobulk	edgeR	LRT
ENSMUSG00000000958	Slc7a7	protein_coding	solute carrier family 7 (cationic amino acid transporter, y+ system), member 7 [Source:MGI Symbol;Acc:MGI:1337120]	0.526389344205028	-0.182194940650253	0.120439692391948	-0.454230982988305	0.104795322041908	-0.424752661822415	0.630254335192334	0.13833668361704	18	4.40561162835575	0.0140516191679377	1	pseudobulk	edgeR	LRT
ENSMUSG00000001039	B9d1	protein_coding	B9 protein domain 1 [Source:MGI Symbol;Acc:MGI:1351471]	0.191881227959722	0.242836719980858	0.669771743361024	-0.0795100984059737	0.933344618403081	0.0139369540328135	0.612660286540968	0.0936311419559179	18	-4.24635610995148	0.0208485282609478	1	pseudobulk	edgeR	LRT
ENSMUSG00000001143	Lman2l	protein_coding	lectin, mannose-binding 2-like [Source:MGI Symbol;Acc:MGI:2443010]	0.0208209909158788	-0.205420107239235	0.921427985787414	-0.00864219828728441	0.674755442235209	-0.0329086494165627	0.799981994383097	-0.0220190666030917	18	1.34639418706277	0.0485192524065134	1	pseudobulk	edgeR	LRT
ENSMUSG00000001151	Pcnt	protein_coding	pericentrin (kendrin) [Source:MGI Symbol;Acc:MGI:102722]	0.834965308604733	0.0189297991674096	0.0399649118856644	-0.191585243773999	0.314237328777487	-0.0828156739473815	0.509925653207299	-0.0599722983017936	18	-2.94111430148878	0.0109760897998991	1	pseudobulk	edgeR	LRT
ENSMUSG00000001435	Col18a1	protein_coding	collagen, type XVIII, alpha 1 [Source:MGI Symbol;Acc:MGI:88451]	0.0797753450070113	0.470483703012686	0.238396638153573	-0.31701214766047	0.272781102791426	0.263536443450983	0.740230471649969	0.0879231450689124	18	4.7119213776423	0.00795392186222974	1	pseudobulk	edgeR	LRT
ENSMUSG00000001552	Jup	protein_coding	junction plakoglobin [Source:MGI Symbol;Acc:MGI:96650]	0.716690782332562	0.0452878910079173	0.908511655322591	-0.0144552601017427	0.38179963404752	0.0987127975482656	0.264087742108263	0.140033726874969	18	3.9482209123675	0.0335061784786674	1	pseudobulk	edgeR	LRT
ENSMUSG00000001767	Crnkl1	protein_coding	crooked neck pre-mRNA splicing factor 1 [Source:MGI Symbol;Acc:MGI:1914127]	0.472968614405424	0.0532887457477456	0.397945408141677	-0.0633495845777809	0.715687482573622	-0.0243547872764869	0.291380544689601	0.0785437414142831	18	2.22731973429612	0.0378948704097859	1	pseudobulk	edgeR	LRT
ENSMUSG00000001847	Rac1	protein_coding	Rac family small GTPase 1 [Source:MGI Symbol;Acc:MGI:97845]	0.27708774185827	-0.0476175293496297	0.359856285641632	0.0403948562692591	0.738598946657945	-0.0131274059586968	0.848320680228236	0.0083388549644714	18	-1.81579686924113	0.0332154992992103	1	pseudobulk	edgeR	LRT
ENSMUSG00000002297	Dbf4	protein_coding	DBF4 zinc finger [Source:MGI Symbol;Acc:MGI:1351328]	0.706161411217106	0.0749330645357549	0.458595504934594	0.148807145701033	0.500397853473833	-0.120963144211893	0.159912287379703	0.281499065293797	18	-4.72814472412446	0.00622393728403415	1	pseudobulk	edgeR	LRT
ENSMUSG00000002372	Ranbp3	protein_coding	RAN binding protein 3 [Source:MGI Symbol;Acc:MGI:1919060]	0.925778660274363	-0.00623428849835639	0.50815303743379	0.0447383611651855	0.607277352751033	-0.031057503472868	0.0579353023894447	0.128845144480129	18	2.13964272694585	0.00330195520086659	1	pseudobulk	edgeR	LRT
ENSMUSG00000002384	Bmp8b	protein_coding	bone morphogenetic protein 8b [Source:MGI Symbol;Acc:MGI:107335]	0.409988917808523	-0.206842537300992	0.0536154363058995	0.494964941506896	0.650573507815673	-0.102364143112011	0.860300065497734	0.0440617368207401	18	-3.95406254150706	0.0380419307964516	1	pseudobulk	edgeR	LRT
ENSMUSG00000002428	Hltf	protein_coding	helicase-like transcription factor [Source:MGI Symbol;Acc:MGI:1196437]	0.857903694565958	0.0164023522388486	0.631842236306931	-0.0443015225756995	0.991023884033778	0.000929483311350898	0.979004642367582	-0.00241059255743181	18	1.38854920058341	0.0488848129522456	1	pseudobulk	edgeR	LRT
ENSMUSG00000002617	Zfp40	protein_coding	zinc finger protein 40 [Source:MGI Symbol;Acc:MGI:99185]	0.00571908471261124	0.278589924166807	0.86921652542588	-0.0162037605280851	0.61053997106547	-0.0448736896319992	0.139537355524742	-0.145511068321236	18	1.84055074780875	0.0025613881336628	1	pseudobulk	edgeR	LRT
ENSMUSG00000002833	Hdgfl2	protein_coding	HDGF like 2 [Source:MGI Symbol;Acc:MGI:1194492]	0.653348943433606	-0.0444217724675764	0.553807152494784	0.0590923066660625	0.197595639792404	-0.11565871706753	0.256651715926199	0.112713959379118	18	1.58623549539152	0.0440378404188141	1	pseudobulk	edgeR	LRT
