ensembl_gene_id	mgi_symbol	gene_biotype	description	PFC.P.Value_PFC_FENT	PFC.logFC_PFC_FENT	AMY.P.Value_AMY_FENT	AMY.logFC_AMY_FENT	INPUT.P.Value_INPUT_FENT	INPUT.logFC_INPUT_FENT	NAC.P.Value_NAC_FENT	NAC.logFC_NAC_FENT	cell_type	avg_logFC	p_val	p_val_adj	de_family	de_method	de_type
ENSMUSG00000000001	Gnai3	protein_coding	G protein subunit alpha i3 [Source:MGI Symbol;Acc:MGI:95773]	0.282001203077952	0.0840197712687423	0.0768431589555321	-0.140517698305215	0.863646905458645	-0.0120396102037186	0.111477533771053	-0.125027165731035	13	1.17919402425818	0.0335628220951858	1	pseudobulk	edgeR	LRT
ENSMUSG00000000171	Sdhd	protein_coding	succinate dehydrogenase complex, subunit D, integral membrane protein [Source:MGI Symbol;Acc:MGI:1914175]	0.47878621808407	0.063315781690767	0.0588218866772958	0.172578849516662	0.452677754708357	0.0605684699234086	0.741063761874275	0.0294917067094991	13	5.68999986735153	0.0329156725685588	1	pseudobulk	edgeR	LRT
ENSMUSG00000000296	Tpd52l1	protein_coding	tumor protein D52-like 1 [Source:MGI Symbol;Acc:MGI:1298386]	0.0641011089082451	-0.399098253151078	0.440728405922219	-0.165582840600973	0.159457683415521	-0.27185670277154	0.466667282277541	0.15498589173638	13	6.10966480698706	0.0129457108615727	1	pseudobulk	edgeR	LRT
ENSMUSG00000000384	Tbrg4	protein_coding	transforming growth factor beta regulated gene 4 [Source:MGI Symbol;Acc:MGI:1100868]	0.967555756194928	-0.00356778736251018	0.0790816255625259	0.157378982059264	0.0447557918262741	0.161525997312931	0.60973204146254	-0.0448244853299637	13	5.93843198214232	0.0190820459228636	1	pseudobulk	edgeR	LRT
ENSMUSG00000000409	Lck	protein_coding	lymphocyte protein tyrosine kinase [Source:MGI Symbol;Acc:MGI:96756]	0.973213530780468	0.00762116836522636	0.365990554465108	0.207628308805105	0.903684209888981	-0.0247742353192997	0.406759595653001	-0.188842882620987	13	-3.61399241764742	0.0244217818964167	1	pseudobulk	edgeR	LRT
ENSMUSG00000000416	Cttnbp2	protein_coding	cortactin binding protein 2 [Source:MGI Symbol;Acc:MGI:1353467]	0.801272793411312	0.0283731195499906	0.416096755438306	-0.092677708629878	0.813711767510759	-0.0239581563417985	0.534584654350106	0.0701007984096873	13	1.54521149088458	0.000237955826429785	0.403269482811884	pseudobulk	edgeR	LRT
ENSMUSG00000000766	Oprm1	protein_coding	opioid receptor, mu 1 [Source:MGI Symbol;Acc:MGI:97441]	0.00470960569256752	-0.322197678970265	0.0775798679660052	-0.198700788596268	0.431184834995001	-0.0784306712138068	0.133920482968539	0.166714080553968	13	2.16228493882079	0.00236646316878823	1	pseudobulk	edgeR	LRT
ENSMUSG00000001018	Snapin	protein_coding	SNAP-associated protein [Source:MGI Symbol;Acc:MGI:1333745]	0.332532750792632	-0.0812501866319137	0.852648445955028	-0.0156452577894468	0.367246983709118	-0.0681532113749674	0.319750619434828	-0.0834436693242542	13	6.2634758649477	0.00873348458621975	1	pseudobulk	edgeR	LRT
ENSMUSG00000001229	Dpp9	protein_coding	dipeptidylpeptidase 9 [Source:MGI Symbol;Acc:MGI:2443967]	0.260744272258277	-0.0918217635615104	0.748351327378867	0.0262845721177225	0.821266525838545	-0.0165517858695834	0.993408985336691	0.000670851343199885	13	1.67866502822876	0.026696828639156	1	pseudobulk	edgeR	LRT
ENSMUSG00000001435	Col18a1	protein_coding	collagen, type XVIII, alpha 1 [Source:MGI Symbol;Acc:MGI:88451]	0.0797753450070113	0.470483703012686	0.238396638153573	-0.31701214766047	0.272781102791426	0.263536443450983	0.740230471649969	0.0879231450689124	13	-2.95885596784818	0.0218115127200426	1	pseudobulk	edgeR	LRT
